This is a log message.

Current time: 2023-08-24 09:52:10.853670

--------------------Hyperparameters--------------------

model: {'seqLeng': 60, 'input_dim': 8, 'output_dim': 1, 'nHidden1': 256, 'dropout1': 0, 'num_layers1': 8, 'nHidden2': 256, 'dropout2': 0, 'num_layers2': 1, 'activ': 'glu', 'cnn_dropout': 0, 'kernel_size': [3, 3], 'padding': [1, 1], 'stride': [1, 1], 'nb_filters': [64, 128], 'pooling': [1, 1], 'nhead': 8, 'd_model': 512}

learning: {'nBatch': 24, 'lr': 0.001, 'max_epoch': 3000}
Epoch [439/1500], Trn Loss: 192.2944, Val Loss: 114.1293
Epoch [440/1500], Trn Loss: 192.2657, Val Loss: 114.1608
Epoch [441/1500], Trn Loss: 192.2725, Val Loss: 112.5076
Epoch [442/1500], Trn Loss: 192.2499, Val Loss: 113.5589
Epoch [443/1500], Trn Loss: 192.2870, Val Loss: 113.5491
Epoch [444/1500], Trn Loss: 192.2639, Val Loss: 113.9765
Epoch [445/1500], Trn Loss: 192.2536, Val Loss: 114.2862
Epoch [446/1500], Trn Loss: 192.3233, Val Loss: 114.0021
Epoch [447/1500], Trn Loss: 192.2950, Val Loss: 113.9923
Epoch [448/1500], Trn Loss: 192.3309, Val Loss: 114.2507
Epoch [449/1500], Trn Loss: 192.3040, Val Loss: 114.2682
Epoch [450/1500], Trn Loss: 192.3017, Val Loss: 112.6616
Epoch [451/1500], Trn Loss: 192.3427, Val Loss: 114.0218
Epoch [452/1500], Trn Loss: 192.3649, Val Loss: 114.3315
Epoch [453/1500], Trn Loss: 192.2627, Val Loss: 114.1930
Epoch [454/1500], Trn Loss: 192.2797, Val Loss: 113.5655
Epoch [455/1500], Trn Loss: 192.2803, Val Loss: 113.8086
Epoch [456/1500], Trn Loss: 192.3372, Val Loss: 114.1409
Epoch [457/1500], Trn Loss: 192.2502, Val Loss: 114.1086
Epoch [458/1500], Trn Loss: 192.2520, Val Loss: 114.1595
Epoch [459/1500], Trn Loss: 192.2883, Val Loss: 114.0592
Epoch [460/1500], Trn Loss: 192.3006, Val Loss: 113.8172
Epoch [461/1500], Trn Loss: 192.3335, Val Loss: 114.1915
Epoch [462/1500], Trn Loss: 192.3467, Val Loss: 114.4039
Epoch [463/1500], Trn Loss: 192.3304, Val Loss: 114.3477
Epoch [464/1500], Trn Loss: 192.3180, Val Loss: 114.2755
Epoch [465/1500], Trn Loss: 192.3239, Val Loss: 114.2420
Epoch [466/1500], Trn Loss: 192.2538, Val Loss: 113.4123
Epoch [467/1500], Trn Loss: 192.2491, Val Loss: 114.1387
Epoch [468/1500], Trn Loss: 192.3291, Val Loss: 114.4784
Epoch [469/1500], Trn Loss: 192.2723, Val Loss: 113.4470
Epoch [470/1500], Trn Loss: 192.3777, Val Loss: 114.5708
Epoch [471/1500], Trn Loss: 192.3241, Val Loss: 114.3965
Epoch [472/1500], Trn Loss: 192.2989, Val Loss: 113.9668
Epoch [473/1500], Trn Loss: 192.3134, Val Loss: 113.8460
Epoch [474/1500], Trn Loss: 192.2620, Val Loss: 114.5654
Epoch [475/1500], Trn Loss: 192.2573, Val Loss: 113.2929
Epoch [476/1500], Trn Loss: 192.2709, Val Loss: 113.6149
Epoch [477/1500], Trn Loss: 192.2623, Val Loss: 114.2832
Epoch [478/1500], Trn Loss: 192.3539, Val Loss: 114.5267
Epoch [479/1500], Trn Loss: 192.3303, Val Loss: 113.9712
Epoch [480/1500], Trn Loss: 192.3084, Val Loss: 114.5196
Epoch [481/1500], Trn Loss: 192.2760, Val Loss: 113.7998
Epoch [482/1500], Trn Loss: 192.3050, Val Loss: 114.1818
Epoch [483/1500], Trn Loss: 192.2517, Val Loss: 112.5895
Epoch [484/1500], Trn Loss: 192.2491, Val Loss: 113.3535
Epoch [485/1500], Trn Loss: 192.2970, Val Loss: 113.9746
Epoch [486/1500], Trn Loss: 192.3264, Val Loss: 114.4388
Epoch [487/1500], Trn Loss: 192.2521, Val Loss: 113.7779
Epoch [488/1500], Trn Loss: 192.3888, Val Loss: 114.5020
Epoch [489/1500], Trn Loss: 192.3147, Val Loss: 114.0069
Epoch [490/1500], Trn Loss: 192.2766, Val Loss: 113.8435
Epoch [491/1500], Trn Loss: 192.2935, Val Loss: 114.3429
Epoch [492/1500], Trn Loss: 192.2491, Val Loss: 113.6920
Epoch [493/1500], Trn Loss: 192.3148, Val Loss: 114.1091
Epoch [494/1500], Trn Loss: 192.3225, Val Loss: 114.3878
Epoch [495/1500], Trn Loss: 192.3940, Val Loss: 114.7234
Epoch [496/1500], Trn Loss: 192.3190, Val Loss: 113.6907
Epoch [497/1500], Trn Loss: 192.3202, Val Loss: 114.3265
Epoch [498/1500], Trn Loss: 192.2818, Val Loss: 114.0135
Epoch [499/1500], Trn Loss: 192.3015, Val Loss: 114.5284
Epoch [500/1500], Trn Loss: 192.2677, Val Loss: 113.0149
Epoch [501/1500], Trn Loss: 192.3493, Val Loss: 114.1813
Epoch [502/1500], Trn Loss: 192.3117, Val Loss: 114.8977
Epoch [503/1500], Trn Loss: 192.3493, Val Loss: 114.5995
Epoch [504/1500], Trn Loss: 192.2638, Val Loss: 113.4173
Epoch [505/1500], Trn Loss: 192.2495, Val Loss: 112.8331
Epoch [506/1500], Trn Loss: 192.3076, Val Loss: 113.8021
Epoch [507/1500], Trn Loss: 192.2841, Val Loss: 113.9723
Epoch [508/1500], Trn Loss: 192.2917, Val Loss: 114.1182
Epoch [509/1500], Trn Loss: 192.2735, Val Loss: 113.4347
Epoch [510/1500], Trn Loss: 192.3366, Val Loss: 114.3049
Epoch [511/1500], Trn Loss: 192.3543, Val Loss: 114.2896
Epoch [512/1500], Trn Loss: 192.3488, Val Loss: 114.1858
Epoch [513/1500], Trn Loss: 192.3486, Val Loss: 114.0574
Epoch [514/1500], Trn Loss: 192.3563, Val Loss: 114.7810
Epoch [515/1500], Trn Loss: 192.3185, Val Loss: 114.1484
Epoch [516/1500], Trn Loss: 192.2772, Val Loss: 114.2504
Epoch [517/1500], Trn Loss: 192.2995, Val Loss: 114.4799
Epoch [518/1500], Trn Loss: 192.3417, Val Loss: 114.3017
Epoch [519/1500], Trn Loss: 192.3068, Val Loss: 114.5684
Epoch [520/1500], Trn Loss: 192.3067, Val Loss: 114.2595
Epoch [521/1500], Trn Loss: 192.2742, Val Loss: 114.1529
Epoch [522/1500], Trn Loss: 192.2492, Val Loss: 114.3905
Epoch [523/1500], Trn Loss: 192.2886, Val Loss: 114.4074
Epoch [524/1500], Trn Loss: 192.3117, Val Loss: 114.2567
Epoch [525/1500], Trn Loss: 192.3448, Val Loss: 114.2503
Epoch [526/1500], Trn Loss: 192.4003, Val Loss: 114.6430
Epoch [527/1500], Trn Loss: 192.2627, Val Loss: 114.7904
Epoch [528/1500], Trn Loss: 192.2849, Val Loss: 114.4037
Epoch [529/1500], Trn Loss: 192.2646, Val Loss: 114.6158
Epoch [530/1500], Trn Loss: 192.3321, Val Loss: 114.6957
Epoch [531/1500], Trn Loss: 192.2505, Val Loss: 114.4975
Epoch [532/1500], Trn Loss: 192.4117, Val Loss: 114.5827
Epoch [533/1500], Trn Loss: 192.3293, Val Loss: 113.9865
Epoch [534/1500], Trn Loss: 192.2562, Val Loss: 112.7908
Epoch [535/1500], Trn Loss: 192.3905, Val Loss: 115.0224
Epoch [536/1500], Trn Loss: 192.3230, Val Loss: 113.8630
Epoch [537/1500], Trn Loss: 192.2594, Val Loss: 113.1746
Epoch [538/1500], Trn Loss: 192.3211, Val Loss: 114.4299
Epoch [539/1500], Trn Loss: 192.3707, Val Loss: 114.6624
Epoch [540/1500], Trn Loss: 192.2871, Val Loss: 114.1379
Epoch [541/1500], Trn Loss: 192.3035, Val Loss: 114.9968
Epoch [542/1500], Trn Loss: 192.2543, Val Loss: 114.0490
Epoch [543/1500], Trn Loss: 192.4011, Val Loss: 114.8176
Epoch [544/1500], Trn Loss: 192.4524, Val Loss: 115.0357
Epoch [545/1500], Trn Loss: 192.2920, Val Loss: 114.7853
Epoch [546/1500], Trn Loss: 192.2609, Val Loss: 114.8020
Epoch [547/1500], Trn Loss: 192.2654, Val Loss: 113.3189
Epoch [548/1500], Trn Loss: 192.3462, Val Loss: 114.9523
Epoch [549/1500], Trn Loss: 192.4447, Val Loss: 115.2758
Epoch [550/1500], Trn Loss: 192.3143, Val Loss: 114.3050
Epoch [551/1500], Trn Loss: 192.2858, Val Loss: 114.0975
Epoch [552/1500], Trn Loss: 192.3419, Val Loss: 114.7395
Epoch [553/1500], Trn Loss: 192.2493, Val Loss: 113.4056
Epoch [554/1500], Trn Loss: 192.2506, Val Loss: 115.2393
Epoch [555/1500], Trn Loss: 192.3326, Val Loss: 114.6489
Epoch [556/1500], Trn Loss: 192.3545, Val Loss: 114.1727
Epoch [557/1500], Trn Loss: 192.2916, Val Loss: 114.5483
Epoch [558/1500], Trn Loss: 192.2859, Val Loss: 113.2662
Epoch [559/1500], Trn Loss: 192.3759, Val Loss: 114.8757
Epoch [560/1500], Trn Loss: 192.3339, Val Loss: 113.8323
Epoch [561/1500], Trn Loss: 192.3868, Val Loss: 114.5275
Epoch [562/1500], Trn Loss: 192.3732, Val Loss: 115.1159
Epoch [563/1500], Trn Loss: 192.2841, Val Loss: 115.2088
Epoch [564/1500], Trn Loss: 192.3594, Val Loss: 114.7387
Epoch [565/1500], Trn Loss: 192.3193, Val Loss: 114.0192
Epoch [566/1500], Trn Loss: 192.4095, Val Loss: 115.1524
Epoch [567/1500], Trn Loss: 192.3160, Val Loss: 114.5791
Epoch [568/1500], Trn Loss: 192.2920, Val Loss: 114.1074
Epoch [569/1500], Trn Loss: 192.3420, Val Loss: 114.8633
Epoch [570/1500], Trn Loss: 192.2648, Val Loss: 114.1410
Epoch [571/1500], Trn Loss: 192.3262, Val Loss: 114.7501
Epoch [572/1500], Trn Loss: 192.2651, Val Loss: 115.3462
Epoch [573/1500], Trn Loss: 192.3551, Val Loss: 113.9734
Epoch [574/1500], Trn Loss: 192.4173, Val Loss: 114.7467
Epoch [575/1500], Trn Loss: 192.3617, Val Loss: 114.9527
Epoch [576/1500], Trn Loss: 192.2523, Val Loss: 114.9608
Epoch [577/1500], Trn Loss: 192.3147, Val Loss: 114.4790
Epoch [578/1500], Trn Loss: 192.3797, Val Loss: 115.1754
Epoch [579/1500], Trn Loss: 192.3587, Val Loss: 114.1517
Epoch [580/1500], Trn Loss: 192.4811, Val Loss: 115.0979
Epoch [581/1500], Trn Loss: 192.3393, Val Loss: 114.8372
Epoch [582/1500], Trn Loss: 192.2503, Val Loss: 115.1441
Epoch [583/1500], Trn Loss: 192.3398, Val Loss: 114.9973
Epoch [584/1500], Trn Loss: 192.3463, Val Loss: 114.9441
Epoch [585/1500], Trn Loss: 192.2535, Val Loss: 112.9194
Epoch [586/1500], Trn Loss: 192.4298, Val Loss: 115.5745
Epoch [587/1500], Trn Loss: 192.3419, Val Loss: 114.4520
Epoch [588/1500], Trn Loss: 192.2530, Val Loss: 114.1984
Epoch [589/1500], Trn Loss: 192.4209, Val Loss: 115.1644
Epoch [590/1500], Trn Loss: 192.4749, Val Loss: 115.5365
Epoch [591/1500], Trn Loss: 192.4588, Val Loss: 115.6669
Epoch [592/1500], Trn Loss: 192.3175, Val Loss: 114.5084
Epoch [593/1500], Trn Loss: 192.4612, Val Loss: 115.2287
Epoch [594/1500], Trn Loss: 192.3579, Val Loss: 115.2865
Epoch [595/1500], Trn Loss: 192.3259, Val Loss: 114.6365
Epoch [596/1500], Trn Loss: 192.3089, Val Loss: 114.2307
Epoch [597/1500], Trn Loss: 192.2572, Val Loss: 114.0037
Epoch [598/1500], Trn Loss: 192.3212, Val Loss: 113.7837
Epoch [599/1500], Trn Loss: 192.3787, Val Loss: 115.1920
Epoch [600/1500], Trn Loss: 192.4007, Val Loss: 114.7617
Epoch [601/1500], Trn Loss: 192.3446, Val Loss: 115.2600
Epoch [602/1500], Trn Loss: 192.3374, Val Loss: 113.9757
Epoch [603/1500], Trn Loss: 192.2639, Val Loss: 113.1360
Epoch [604/1500], Trn Loss: 192.4378, Val Loss: 115.5130
Epoch [605/1500], Trn Loss: 192.3622, Val Loss: 114.4515
Epoch [606/1500], Trn Loss: 192.2637, Val Loss: 112.8882
Epoch [607/1500], Trn Loss: 192.2491, Val Loss: 114.9485
Epoch [608/1500], Trn Loss: 192.2559, Val Loss: 114.4783
Epoch [609/1500], Trn Loss: 192.4913, Val Loss: 115.2036
Epoch [610/1500], Trn Loss: 192.3799, Val Loss: 115.5854
Epoch [611/1500], Trn Loss: 192.4310, Val Loss: 115.5522
Epoch [612/1500], Trn Loss: 192.3778, Val Loss: 115.5479
Epoch [613/1500], Trn Loss: 192.4549, Val Loss: 115.8167
Epoch [614/1500], Trn Loss: 192.2522, Val Loss: 114.1659
Epoch [615/1500], Trn Loss: 192.4526, Val Loss: 115.0622
Epoch [616/1500], Trn Loss: 192.3209, Val Loss: 114.1997
Epoch [617/1500], Trn Loss: 192.4500, Val Loss: 115.0267
Epoch [618/1500], Trn Loss: 192.4396, Val Loss: 115.0554
Epoch [619/1500], Trn Loss: 192.2745, Val Loss: 112.5326
Epoch [620/1500], Trn Loss: 192.3631, Val Loss: 115.0401
Epoch [621/1500], Trn Loss: 192.2928, Val Loss: 114.9070
Epoch [622/1500], Trn Loss: 192.4651, Val Loss: 114.9855
Epoch [623/1500], Trn Loss: 192.5289, Val Loss: 115.4013
Epoch [624/1500], Trn Loss: 192.3766, Val Loss: 114.5610
Epoch [625/1500], Trn Loss: 192.4327, Val Loss: 115.2637
Epoch [626/1500], Trn Loss: 192.2792, Val Loss: 116.0203
Epoch [627/1500], Trn Loss: 192.2792, Val Loss: 114.8156
Epoch [628/1500], Trn Loss: 192.2625, Val Loss: 114.7440
Epoch [629/1500], Trn Loss: 192.2491, Val Loss: 115.2906
Epoch [630/1500], Trn Loss: 192.4088, Val Loss: 115.2608
Epoch [631/1500], Trn Loss: 192.4596, Val Loss: 115.3270
Epoch [632/1500], Trn Loss: 192.3512, Val Loss: 115.3804
Epoch [633/1500], Trn Loss: 192.3199, Val Loss: 114.9066
Epoch [634/1500], Trn Loss: 192.3602, Val Loss: 114.4707
Epoch [635/1500], Trn Loss: 192.2500, Val Loss: 115.1482
Epoch [636/1500], Trn Loss: 192.2982, Val Loss: 115.0994
Epoch [637/1500], Trn Loss: 192.4359, Val Loss: 115.0123
Epoch [638/1500], Trn Loss: 192.3956, Val Loss: 115.2942
Epoch [639/1500], Trn Loss: 192.3360, Val Loss: 114.7665
Epoch [640/1500], Trn Loss: 192.3984, Val Loss: 115.6940
Epoch [641/1500], Trn Loss: 192.3895, Val Loss: 114.8076
Epoch [642/1500], Trn Loss: 192.4897, Val Loss: 115.4626
Epoch [643/1500], Trn Loss: 192.4083, Val Loss: 114.8336
Epoch [644/1500], Trn Loss: 192.4808, Val Loss: 114.8404
Epoch [645/1500], Trn Loss: 192.3723, Val Loss: 114.3742
Epoch [646/1500], Trn Loss: 192.3794, Val Loss: 115.1222
Epoch [647/1500], Trn Loss: 192.4789, Val Loss: 115.7746
Epoch [648/1500], Trn Loss: 192.4825, Val Loss: 115.8592
Epoch [649/1500], Trn Loss: 192.2629, Val Loss: 114.0977
Epoch [650/1500], Trn Loss: 192.3167, Val Loss: 113.3942
Epoch [651/1500], Trn Loss: 192.4944, Val Loss: 115.3593
Epoch [652/1500], Trn Loss: 192.3478, Val Loss: 114.8902
Epoch [653/1500], Trn Loss: 192.2787, Val Loss: 115.1547
Epoch [654/1500], Trn Loss: 192.3106, Val Loss: 114.8673
Epoch [655/1500], Trn Loss: 192.3418, Val Loss: 114.7488
Epoch [656/1500], Trn Loss: 192.5307, Val Loss: 115.3068
Epoch [657/1500], Trn Loss: 192.2817, Val Loss: 115.0977
Epoch [658/1500], Trn Loss: 192.3760, Val Loss: 114.3321
Epoch [659/1500], Trn Loss: 192.4832, Val Loss: 115.6411
Epoch [660/1500], Trn Loss: 192.4102, Val Loss: 114.7857
Epoch [661/1500], Trn Loss: 192.3398, Val Loss: 115.7044
Epoch [662/1500], Trn Loss: 192.2533, Val Loss: 116.0684
Epoch [663/1500], Trn Loss: 192.4600, Val Loss: 115.2393
Epoch [664/1500], Trn Loss: 192.3770, Val Loss: 114.9793
Epoch [665/1500], Trn Loss: 192.5131, Val Loss: 115.8799
Epoch [666/1500], Trn Loss: 192.4034, Val Loss: 114.6402
Epoch [667/1500], Trn Loss: 192.5061, Val Loss: 115.9787
Epoch [668/1500], Trn Loss: 192.3153, Val Loss: 113.4859
Epoch [669/1500], Trn Loss: 192.5202, Val Loss: 115.8224
Epoch [670/1500], Trn Loss: 192.2767, Val Loss: 111.0554
Epoch [671/1500], Trn Loss: 192.3697, Val Loss: 114.4758
Epoch [672/1500], Trn Loss: 192.2799, Val Loss: 115.3209
Epoch [673/1500], Trn Loss: 192.2491, Val Loss: 115.6250
Epoch [674/1500], Trn Loss: 192.4111, Val Loss: 114.6721
Epoch [675/1500], Trn Loss: 192.3977, Val Loss: 115.8318
Epoch [676/1500], Trn Loss: 192.3891, Val Loss: 114.2871
Epoch [677/1500], Trn Loss: 192.3872, Val Loss: 114.7905
Epoch [678/1500], Trn Loss: 192.3326, Val Loss: 116.1162
Epoch [679/1500], Trn Loss: 192.2830, Val Loss: 115.5384
Epoch [680/1500], Trn Loss: 192.2538, Val Loss: 114.3139
Epoch [681/1500], Trn Loss: 192.2511, Val Loss: 115.3812
Epoch [682/1500], Trn Loss: 192.2617, Val Loss: 114.6142
Epoch [683/1500], Trn Loss: 192.5503, Val Loss: 115.9654
Epoch [684/1500], Trn Loss: 192.5604, Val Loss: 116.1222
Epoch [685/1500], Trn Loss: 192.3555, Val Loss: 114.2024
Epoch [686/1500], Trn Loss: 192.4390, Val Loss: 115.2352
Epoch [687/1500], Trn Loss: 192.3637, Val Loss: 114.2537
Epoch [688/1500], Trn Loss: 192.3069, Val Loss: 114.0023
Epoch [689/1500], Trn Loss: 192.5439, Val Loss: 115.4006
Epoch [690/1500], Trn Loss: 192.4262, Val Loss: 115.7348
Epoch [691/1500], Trn Loss: 192.4571, Val Loss: 115.1842
Epoch [692/1500], Trn Loss: 192.2511, Val Loss: 115.4664
Epoch [693/1500], Trn Loss: 192.5327, Val Loss: 115.2188
Epoch [694/1500], Trn Loss: 192.3688, Val Loss: 114.2296
Epoch [695/1500], Trn Loss: 192.2827, Val Loss: 114.4765
Epoch [696/1500], Trn Loss: 192.2699, Val Loss: 115.5375
Epoch [697/1500], Trn Loss: 192.2491, Val Loss: 112.2050
Epoch [698/1500], Trn Loss: 192.3496, Val Loss: 115.2771
Epoch [699/1500], Trn Loss: 192.3797, Val Loss: 115.8322
Epoch [700/1500], Trn Loss: 192.4361, Val Loss: 114.5346
Epoch [701/1500], Trn Loss: 192.3550, Val Loss: 113.7234
Epoch [702/1500], Trn Loss: 192.3972, Val Loss: 115.3261
Epoch [703/1500], Trn Loss: 192.4698, Val Loss: 115.0745
Epoch [704/1500], Trn Loss: 192.2900, Val Loss: 114.7416
Epoch [705/1500], Trn Loss: 192.2623, Val Loss: 115.2204
Epoch [706/1500], Trn Loss: 192.4321, Val Loss: 115.2580
Epoch [707/1500], Trn Loss: 192.4168, Val Loss: 114.8865
Epoch [708/1500], Trn Loss: 192.4460, Val Loss: 115.6936
Epoch [709/1500], Trn Loss: 192.5277, Val Loss: 115.2832
Epoch [710/1500], Trn Loss: 192.5923, Val Loss: 115.6211
Epoch [711/1500], Trn Loss: 192.4333, Val Loss: 114.9662
Epoch [712/1500], Trn Loss: 192.3767, Val Loss: 115.2934
Epoch [713/1500], Trn Loss: 192.4204, Val Loss: 115.9298
Epoch [714/1500], Trn Loss: 192.4535, Val Loss: 115.8131
Epoch [715/1500], Trn Loss: 192.2545, Val Loss: 115.1864
Epoch [716/1500], Trn Loss: 192.4202, Val Loss: 115.2801
Epoch [717/1500], Trn Loss: 192.4557, Val Loss: 114.5081
Epoch [718/1500], Trn Loss: 192.4158, Val Loss: 115.1620
Epoch [719/1500], Trn Loss: 192.5034, Val Loss: 115.5871
Epoch [720/1500], Trn Loss: 192.4937, Val Loss: 115.6413
Epoch [721/1500], Trn Loss: 192.4988, Val Loss: 115.4254
Epoch [722/1500], Trn Loss: 192.6290, Val Loss: 116.1740
Epoch [723/1500], Trn Loss: 192.5138, Val Loss: 115.7587
Epoch [724/1500], Trn Loss: 192.3204, Val Loss: 115.5146
Epoch [725/1500], Trn Loss: 192.2519, Val Loss: 116.1984
Epoch [726/1500], Trn Loss: 192.2894, Val Loss: 115.9222
Epoch [727/1500], Trn Loss: 192.5994, Val Loss: 115.8866
Epoch [728/1500], Trn Loss: 192.3629, Val Loss: 115.4372
Epoch [729/1500], Trn Loss: 192.4349, Val Loss: 114.6876
Epoch [730/1500], Trn Loss: 192.3613, Val Loss: 114.6441
Epoch [731/1500], Trn Loss: 192.4129, Val Loss: 114.7364
Epoch [732/1500], Trn Loss: 192.5807, Val Loss: 116.1118
Epoch [733/1500], Trn Loss: 192.6738, Val Loss: 116.1931
Epoch [734/1500], Trn Loss: 192.3702, Val Loss: 116.3325
Epoch [735/1500], Trn Loss: 192.3788, Val Loss: 114.4254
Epoch [736/1500], Trn Loss: 192.5170, Val Loss: 115.8134
Epoch [737/1500], Trn Loss: 192.3172, Val Loss: 114.8039
Epoch [738/1500], Trn Loss: 192.4834, Val Loss: 115.9940
Epoch [739/1500], Trn Loss: 192.5563, Val Loss: 116.5271
Epoch [740/1500], Trn Loss: 192.3075, Val Loss: 115.4672
Epoch [741/1500], Trn Loss: 192.3836, Val Loss: 114.4898
Epoch [742/1500], Trn Loss: 192.2736, Val Loss: 112.6863
Epoch [743/1500], Trn Loss: 192.5374, Val Loss: 115.6435
Epoch [744/1500], Trn Loss: 192.5484, Val Loss: 115.9646
Epoch [745/1500], Trn Loss: 192.5907, Val Loss: 115.8933
Epoch [746/1500], Trn Loss: 192.2497, Val Loss: 111.6326
Epoch [747/1500], Trn Loss: 192.2643, Val Loss: 113.4413
Epoch [748/1500], Trn Loss: 192.5688, Val Loss: 115.9592
Epoch [749/1500], Trn Loss: 192.2757, Val Loss: 115.6152
Epoch [750/1500], Trn Loss: 192.5058, Val Loss: 116.2144
Epoch [751/1500], Trn Loss: 192.5669, Val Loss: 116.6035
Epoch [752/1500], Trn Loss: 192.5149, Val Loss: 115.9436
Epoch [753/1500], Trn Loss: 192.4271, Val Loss: 115.1016
Epoch [754/1500], Trn Loss: 192.6294, Val Loss: 116.0904
Epoch [755/1500], Trn Loss: 192.5312, Val Loss: 115.3473
Epoch [756/1500], Trn Loss: 192.4261, Val Loss: 114.3506
Epoch [757/1500], Trn Loss: 192.2839, Val Loss: 115.1600
Epoch [758/1500], Trn Loss: 192.2899, Val Loss: 113.3354
Epoch [759/1500], Trn Loss: 192.4034, Val Loss: 115.4162
Epoch [760/1500], Trn Loss: 192.5592, Val Loss: 115.4837
Epoch [761/1500], Trn Loss: 192.3556, Val Loss: 116.1647
Epoch [762/1500], Trn Loss: 192.2691, Val Loss: 112.8551
Epoch [763/1500], Trn Loss: 192.3500, Val Loss: 113.4509
Epoch [764/1500], Trn Loss: 192.6527, Val Loss: 115.8577
Epoch [765/1500], Trn Loss: 192.6232, Val Loss: 115.8684
Epoch [766/1500], Trn Loss: 192.2496, Val Loss: 114.1893
Epoch [767/1500], Trn Loss: 192.3932, Val Loss: 114.8071
Epoch [768/1500], Trn Loss: 192.2685, Val Loss: 115.2192
Epoch [769/1500], Trn Loss: 192.3242, Val Loss: 115.6535
Epoch [770/1500], Trn Loss: 192.2503, Val Loss: 116.4215
Epoch [771/1500], Trn Loss: 192.4783, Val Loss: 115.2558
Epoch [772/1500], Trn Loss: 192.4420, Val Loss: 114.8686
Epoch [773/1500], Trn Loss: 192.5082, Val Loss: 115.5601
Epoch [774/1500], Trn Loss: 192.4985, Val Loss: 116.0049
Epoch [775/1500], Trn Loss: 192.2556, Val Loss: 116.3952
Epoch [776/1500], Trn Loss: 192.3509, Val Loss: 114.0308
Epoch [777/1500], Trn Loss: 192.2495, Val Loss: 115.7067
Epoch [778/1500], Trn Loss: 192.6484, Val Loss: 116.4919
Epoch [779/1500], Trn Loss: 192.4606, Val Loss: 115.3880
Epoch [780/1500], Trn Loss: 192.2492, Val Loss: 111.6879
Epoch [781/1500], Trn Loss: 192.2859, Val Loss: 112.8089
Epoch [782/1500], Trn Loss: 192.4767, Val Loss: 114.8826
Epoch [783/1500], Trn Loss: 192.3596, Val Loss: 114.1888
Epoch [784/1500], Trn Loss: 192.3162, Val Loss: 113.4511
Epoch [785/1500], Trn Loss: 192.3161, Val Loss: 115.4271
Epoch [786/1500], Trn Loss: 192.6576, Val Loss: 116.7204
Epoch [787/1500], Trn Loss: 192.2495, Val Loss: 115.6052
Epoch [788/1500], Trn Loss: 192.5015, Val Loss: 115.7235
Epoch [789/1500], Trn Loss: 192.4973, Val Loss: 115.2320
Epoch [790/1500], Trn Loss: 192.3154, Val Loss: 115.1780
Epoch [791/1500], Trn Loss: 192.4920, Val Loss: 115.8234
Epoch [792/1500], Trn Loss: 192.4808, Val Loss: 114.9004
Epoch [793/1500], Trn Loss: 192.5471, Val Loss: 116.3848
Epoch [794/1500], Trn Loss: 192.5006, Val Loss: 115.2347
Epoch [795/1500], Trn Loss: 192.4943, Val Loss: 114.9949
Epoch [796/1500], Trn Loss: 192.5548, Val Loss: 115.4635
Epoch [797/1500], Trn Loss: 192.5257, Val Loss: 115.7610
Epoch [798/1500], Trn Loss: 192.3448, Val Loss: 115.0320
Epoch [799/1500], Trn Loss: 192.4419, Val Loss: 114.3484
Epoch [800/1500], Trn Loss: 192.4933, Val Loss: 114.9283
Epoch [801/1500], Trn Loss: 192.4777, Val Loss: 115.7409
Epoch [802/1500], Trn Loss: 192.2494, Val Loss: 111.7515
Epoch [803/1500], Trn Loss: 192.5190, Val Loss: 115.3430
Epoch [804/1500], Trn Loss: 192.4487, Val Loss: 116.0615
Epoch [805/1500], Trn Loss: 192.3760, Val Loss: 114.0635
Epoch [806/1500], Trn Loss: 192.4887, Val Loss: 114.7499
Epoch [807/1500], Trn Loss: 192.4859, Val Loss: 115.1826
Epoch [808/1500], Trn Loss: 192.5550, Val Loss: 116.1847
Epoch [809/1500], Trn Loss: 192.5214, Val Loss: 115.6246
Epoch [810/1500], Trn Loss: 192.4504, Val Loss: 115.7950
Epoch [811/1500], Trn Loss: 192.3603, Val Loss: 116.3820
Epoch [812/1500], Trn Loss: 192.2865, Val Loss: 112.7976
Epoch [813/1500], Trn Loss: 192.4844, Val Loss: 115.9129
Epoch [814/1500], Trn Loss: 192.4631, Val Loss: 114.6824
Epoch [815/1500], Trn Loss: 192.6450, Val Loss: 116.0749
Epoch [816/1500], Trn Loss: 192.6009, Val Loss: 114.6841
Epoch [817/1500], Trn Loss: 192.3906, Val Loss: 116.0126
Epoch [818/1500], Trn Loss: 192.2536, Val Loss: 115.6596
Epoch [819/1500], Trn Loss: 192.3753, Val Loss: 114.1122
Epoch [820/1500], Trn Loss: 192.4963, Val Loss: 115.6721
Epoch [821/1500], Trn Loss: 192.3108, Val Loss: 113.4770
Epoch [822/1500], Trn Loss: 192.2762, Val Loss: 112.9715
Epoch [823/1500], Trn Loss: 192.4760, Val Loss: 115.4799
Epoch [824/1500], Trn Loss: 192.4555, Val Loss: 115.9571
Epoch [825/1500], Trn Loss: 192.5069, Val Loss: 115.2429
Epoch [826/1500], Trn Loss: 192.6557, Val Loss: 116.1596
Epoch [827/1500], Trn Loss: 192.6086, Val Loss: 116.0484
Epoch [828/1500], Trn Loss: 192.4003, Val Loss: 116.2429
Epoch [829/1500], Trn Loss: 192.4840, Val Loss: 115.9878
